"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denomi0tor","variant","number_detections_variant","number_sequenced_known_variant","percent_variant","total_cases"
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-27","GISAID",2,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-28","GISAID",2,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-29","GISAID",3,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-30","GISAID",24,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-31","GISAID",167,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-32","GISAID",243,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"Other",1,1,100,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"XBB.1.5-like",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"XBB.1.5-like+F456L",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.351",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.617.2",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.1.529",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.1.7",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.427/B.1.429",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.525",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"B.1.621",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BA.1",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BA.2",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BA.2.75",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BA.2.86",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BA.4",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BA.5",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"BQ.1",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"C.37",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"P.1",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"P.3",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"XBB",0,1,0,120760
"Malta","MT","2020-33","GISAID",368,1,0.3,TRUE,"UNK",0,1,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"Other",2,2,100,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"XBB.1.5-like",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"XBB.1.5-like+F456L",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.351",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.617.2",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.1.529",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.1.7",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.427/B.1.429",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.525",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"B.1.621",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BA.1",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BA.2",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BA.2.75",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BA.2.86",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BA.4",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BA.5",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"BQ.1",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"C.37",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"P.1",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"P.3",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"XBB",0,2,0,120760
"Malta","MT","2020-34","GISAID",295,2,0.7,TRUE,"UNK",0,2,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-35","GISAID",249,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"Other",2,2,100,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"XBB.1.5-like",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"XBB.1.5-like+F456L",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.351",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.617.2",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.1.529",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.1.7",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.427/B.1.429",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.525",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"B.1.621",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BA.1",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BA.2",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BA.2.75",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BA.2.86",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BA.4",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BA.5",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"BQ.1",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"C.37",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"P.1",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"P.3",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"XBB",0,2,0,120760
"Malta","MT","2020-36","GISAID",233,2,0.9,TRUE,"UNK",0,2,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"Other",5,5,100,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"XBB.1.5-like",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"XBB.1.5-like+F456L",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.351",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.617.2",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.1.529",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.1.7",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.427/B.1.429",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.525",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"B.1.621",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BA.1",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BA.2",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BA.2.75",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BA.2.86",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BA.4",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BA.5",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"BQ.1",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"C.37",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"P.1",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"P.3",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"XBB",0,5,0,120760
"Malta","MT","2020-37","GISAID",326,5,1.5,TRUE,"UNK",0,5,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-38","GISAID",376,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-39","GISAID",230,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"C.37",0,0,0,120760
